"Topic","Sentiment","TweetId","TweetDate","TweetText"
"apple","neutral","126336687382081536","Tue Oct 18 16:39:48 +0000 2011","RT @HowardMortman: .RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/7vZSIXpy"
"apple","neutral","126331354718801921","Tue Oct 18 16:18:36 +0000 2011","Hi @apple. Household has 4 iphones, 2 ipads, 2 minis, 2 apple tv, AirPorts, Timecapsule +. Whats a usable iPhoto sharing setup? /cc @maddox"
"apple","neutral","126330974270271488","Tue Oct 18 16:17:06 +0000 2011","RT @edatpost: Bah! Genius BAR // RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn"
"apple","neutral","126330155441467392","Tue Oct 18 16:13:50 +0000 2011","#motoactiv? Methinks @apple and maybe @Nike are already prepping lawsuits"
"apple","neutral","126329109759524865","Tue Oct 18 16:09:41 +0000 2011","Check this video out -- moe. plays Live on iPads. Video dedicated in memory of #SteveJobs http://t.co/XSiyDnqu @ipad @mac @apple #brilliant"
"apple","neutral","126328424624160768","Tue Oct 18 16:06:58 +0000 2011","Bah! Genius BAR // RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn"
"apple","neutral","126326886354784256","Tue Oct 18 16:00:51 +0000 2011","Evolution of @Apple Ads 1975-2002: http://t.co/QTOqOZ42 @thesavoia #stevejobs #tech #art"
"apple","neutral","126325069281624064","Tue Oct 18 15:53:38 +0000 2011","@apple #siri http://t.co/k7b686hX"
"apple","neutral","126324621279641601","Tue Oct 18 15:51:51 +0000 2011",".RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/LCTPxHF5"
"apple","neutral","126324256236765185","Tue Oct 18 15:50:24 +0000 2011","RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn"
"apple","neutral","126323574989520896","Tue Oct 18 15:47:41 +0000 2011","RT @edatpost: .@Apple fan Eric Holder spotted at the Genius Store http://t.co/OshPyV2G"
"apple","neutral","126323533696614402","Tue Oct 18 15:47:32 +0000 2011",".@Apple fan Eric Holder spotted at the Genius Store http://t.co/FTLttLPn"
"apple","neutral","126321197062426624","Tue Oct 18 15:38:14 +0000 2011","RT @DailyDealChat: @bidmyway I like your app for the @apple iPhone very simple and easy to use!"
"apple","neutral","126320247379730432","Tue Oct 18 15:34:28 +0000 2011","@bidmyway I like your app for the @apple iPhone very simple and easy to use!"
"apple","neutral","126320076063379456","Tue Oct 18 15:33:47 +0000 2011","Thanks, @Apple. Now even more people on the bus are talking to inanimate objects. Harder than ever to tell who's crazy and who's hip."
"apple","neutral","126318553031917569","Tue Oct 18 15:27:44 +0000 2011","Noticed how @apple has added the like & tweet icons on their page? http://t.co/PZoNZeC8 #like #facebook #tweet"
"apple","neutral","126316594971422720","Tue Oct 18 15:19:57 +0000 2011","@rtimbuc thx for publicly coming out out of the @Apple closet ... :)"
"apple","neutral","126316179429134336","Tue Oct 18 15:18:18 +0000 2011","Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/2XJZaLCs #PampersHelloApps"
"apple","neutral","126315088641658881","Tue Oct 18 15:13:58 +0000 2011","@RIM to release new generation of phones in the new year to contend with @Apple... Hmmm."
"apple","neutral","126311681126187008","Tue Oct 18 15:00:26 +0000 2011","RT @TimjwDowning: #iOS 5  is a great system but it's taken all day to download @apple"
"apple","neutral","126311223343058946","Tue Oct 18 14:58:37 +0000 2011","Using @Apple's mobile @AirPort Utility http://t.co/TiDpaHYC"
"apple","neutral","126309939961536513","Tue Oct 18 14:53:31 +0000 2011","@Dropbox balked at acquisition by @Apple. My apps thank them. :)  http://t.co/VsYPl9Xu"
"apple","neutral","126308556294205441","Tue Oct 18 14:48:01 +0000 2011","These cos are worth billions: @Apple, @Facebook @Google & @Amazon and they are battling for consumers  http://t.co/4WxPCH9h via @fastcompany"
"apple","neutral","126302918797312000","Tue Oct 18 14:25:37 +0000 2011","Just when #TomCruise thought he had a unique name for his daughter, @Apple pulls the rug out from under him with the new #Siri App."
"apple","neutral","126302719882444801","Tue Oct 18 14:24:49 +0000 2011","I wonder If the person who has @apple is holding out for apple to buy it from them"
"apple","neutral","126301989486342145","Tue Oct 18 14:21:55 +0000 2011","iOS 5 for iPhone and iPad is Here: Apple's Best Release Yet?  http://t.co/iLYGZ5Ox #ios5 #ios @apple #ipad #tablet"
"apple","neutral","126301301511426049","Tue Oct 18 14:19:11 +0000 2011","The 'Great Tech War': @Apple, @Facebook, @Google, @Amazon battle for the future http://t.co/sVu8cG1M via @fastcompany"
"apple","neutral","126300596633481216","Tue Oct 18 14:16:23 +0000 2011","@BeeeThree I am aye, I wasn't @apple"
"apple","neutral","126300304600866816","Tue Oct 18 14:15:13 +0000 2011","How the community saw #SteveJobs - 12 Most #Community ""iCelebrates"" Steve Jobs - http://t.co/jJRwIvmc @Apple"
"apple","neutral","126298592364331008","Tue Oct 18 14:08:25 +0000 2011","Steve Jobs' unconventional #leadership secret - ACC SmartBrief: http://t.co/CY6VxRnF &gt; @Apple #sm #HR #NEHRA"
"apple","neutral","126294550535872512","Tue Oct 18 13:52:21 +0000 2011","RT @aplusk: Sending love & light to everyone @Apple & the entire Jobs family.Today we lost a Giant who will be missed even by those who  ..."
"apple","neutral","126294304628019201","Tue Oct 18 13:51:23 +0000 2011","@apple store NY"
"apple","neutral","126293879166205952","Tue Oct 18 13:49:41 +0000 2011","Attending #mobilemem , listening to James Kelley from @apple ."
"apple","neutral","126292279009882113","Tue Oct 18 13:43:20 +0000 2011","Tell how Steve Jobs & @Apple changed your life and $5 will be donated to Pancreatic #Cancer Research! @PanCAN @Pan_Act http://t.co/BWzganje"
"apple","neutral","126292109727768576","Tue Oct 18 13:42:42 +0000 2011","yeah, @apple is updated!! planking photos, #lmaoo http://t.co/IusXJJDq"
"apple","neutral","126291860305100801","Tue Oct 18 13:41:40 +0000 2011","picking up my #iPhone4S in two hours @Apple!"
"apple","neutral","126290154737504256","Tue Oct 18 13:34:53 +0000 2011","@DickCostolo says daily #twitter signups have TRIPLED since the new @apple #iphone4S came out"
"apple","neutral","126289716097196032","Tue Oct 18 13:33:09 +0000 2011","yes, i am live tweeting my @apple tech support call. Isn't this fun?"
"apple","neutral","126283761754185728","Tue Oct 18 13:09:29 +0000 2011","@azee1v1 @apple @umber Better file info/easier to get to, duplication of files when importing. Categorizing files."
"apple","neutral","126283639959990274","Tue Oct 18 13:09:00 +0000 2011","ok @apple, now we got our iOS5 and #icloud, can we please have #LogicX"
"apple","neutral","126283441657495552","Tue Oct 18 13:08:13 +0000 2011","@AsimRang @apple @umber well so far ive seen it for apps"
"apple","neutral","126283440457912320","Tue Oct 18 13:08:13 +0000 2011","Hello again, iPhone 4!!! Thank you, @apple! Although this should have never broken in the first place! #tsk"
"apple","neutral","126283024278110208","Tue Oct 18 13:06:33 +0000 2011","@AsimRang @apple @umber when you upgrade to ios5 there is a section in app store which lets you download anything you have purchased before"
"apple","neutral","126281432644595713","Tue Oct 18 13:00:14 +0000 2011","@Apple, @Facebook, @Google and @Amazon battle in...The Great Tech War of 2012 http://t.co/uL9zZKv8 by @fmanjoo"
"apple","neutral","126280507729260544","Tue Oct 18 12:56:33 +0000 2011","@AsimRang @apple @umber the podcasts feature works just fine, music purchasing is straight forward, what else do you want?"
"apple","neutral","126279672433614848","Tue Oct 18 12:53:14 +0000 2011","“@NoVaTyler: @Foreverfit4u amazing how quickly apple went down the poop tube” It couldn't have 2do w/operator error! #sarcasm Still ❤ @apple"
"apple","neutral","126277810431074304","Tue Oct 18 12:45:50 +0000 2011","RT @Apple We destroying you next RT @therealterica: Duh #TeamAndroid RT @JuanHustle I got a feeling we living in the last days of Blackberry"
"apple","neutral","126272713332506624","Tue Oct 18 12:25:35 +0000 2011","@KaeKaed @Apple Here is an easy way to put Newsstand in a folder http://t.co/yVXmWIbI"
"apple","neutral","126267746739699713","Tue Oct 18 12:05:51 +0000 2011","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/AAP7StHt #PampersHelloApps"
"apple","neutral","126257394622808064","Tue Oct 18 11:24:43 +0000 2011","Been MIA from Twitter.. But now Tweeting from my new @apple iPhone! :) #finallycool #notreally well, It IS ..I'm not :) #stilllearning"
"apple","neutral","126243528832593920","Tue Oct 18 10:29:37 +0000 2011","@AsgariAJ #iPhone need to tell @Apple that"
"apple","neutral","126232037492404224","Tue Oct 18 09:43:57 +0000 2011","@Mommy_gaga, #Win an @Apple iPod Touch @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/qEATNMpI #PampersHelloApps"
"apple","neutral","126225922159427584","Tue Oct 18 09:19:39 +0000 2011","Need to update my apps. ): my apple ID is disabled.. Don't know what to do.. @apple @AppStore @itunes @Siri_Assistant"
"apple","neutral","126219340214304768","Tue Oct 18 08:53:30 +0000 2011","eating @apple xDD"
"apple","neutral","126218596786511873","Tue Oct 18 08:50:33 +0000 2011","I wonder if @Apple OSX will get built-in @Twitter @support like iOS5. That would be very helpful at the moment."
"apple","neutral","126217194173501441","Tue Oct 18 08:44:58 +0000 2011","Spell check needed when saving documents - fingers crossed Steve Jobs left that nugget of technology behind on the @Apple to do list. :)"
"apple","neutral","126213965817708544","Tue Oct 18 08:32:09 +0000 2011","@Apple Stores to close for one hour on October 19 to watch #SteveJobs #memorial http://t.co/fbjqb5RA via @9to5mac #tech #porchista"
"apple","neutral","126211975595311104","Tue Oct 18 08:24:14 +0000 2011","iPhone 4S vs Canon 5D MKII. @apple @canon @iphone http://t.co/PvKqad33"
"apple","neutral","126209902241787904","Tue Oct 18 08:16:00 +0000 2011","@Samsung wants to ban @Apple iPhone 4S in Japan and Australia. http://t.co/hWA4tWIc #smartphonewar"
"apple","neutral","126205800359280640","Tue Oct 18 07:59:42 +0000 2011","Siri says some weird things | This is my next... http://t.co/H8n7caSg via @verge @hasanga @mohoisham @apple #Siri #LMFAO"
"apple","neutral","126201991125929984","Tue Oct 18 07:44:34 +0000 2011","@apple karaoke ceel w/ @nandamaulida @putriasmara @galuhoktriana @milatus :p"
"apple","neutral","126197405015220225","Tue Oct 18 07:26:20 +0000 2011","The four American companies that have come to define 21st-century on the verge of war. @Amazon @Apple @Facebook and @G…http://t.co/PxUlr5dw"
"apple","neutral","126186795808456704","Tue Oct 18 06:44:11 +0000 2011","I have 4 @Apple products..."
"apple","neutral","126185114173583360","Tue Oct 18 06:37:30 +0000 2011","@SamsungMobileUS @Apple would disagree with you right now."
"apple","neutral","126177221571395584","Tue Oct 18 06:06:08 +0000 2011","Stay hungry, stay foolish. Steve Jobs, founder @Apple #WinningWithEL"
"apple","neutral","126171911523794944","Tue Oct 18 05:45:02 +0000 2011","RT @thejjmg: My friend @bm88 found this article on the #ios5 battery drain problem http://t.co/Iqa0ipVt @Apple ah mines being sinking..."
"apple","neutral","126165547154018304","Tue Oct 18 05:19:45 +0000 2011","iSteps @apple store bologna http://t.co/WjjBq7Ae"
"apple","neutral","126163403063570432","Tue Oct 18 05:11:13 +0000 2011","How I manage my businesses/life: @pivotaltracker, @37signals, @twitter, @googleapps, @apple, @dropbox, @wordpress, @dreamhost THX"
"apple","neutral","126157019072835584","Tue Oct 18 04:45:51 +0000 2011","Notes for Jobs @Apple store in Palo alto downtown. http://t.co/4BJjfq4h"
"apple","neutral","126149567036137473","Tue Oct 18 04:16:15 +0000 2011","Just realized Apple doesn't even have @Apple on lock. This dude R.J. Pittman waiting for thee fattest check."
"apple","neutral","126148184358653954","Tue Oct 18 04:10:45 +0000 2011","Hey @Apple, could you hook the voice memos app on the iPhone up with fine scrubbing? Journalists need love too."
"apple","neutral","126147867478982656","Tue Oct 18 04:09:29 +0000 2011","RT @danysaadia: @ATTCustomerCare @att @apple I already have an ATT wireless line. Can I buy a factory unlocked iPhone 4S with my contract?"
"apple","neutral","126146495396319232","Tue Oct 18 04:04:02 +0000 2011","Dear @Apple… If I make love to iCloud will ALL THE THINGS have my babies?"
"apple","neutral","126141631291326464","Tue Oct 18 03:44:43 +0000 2011","POLL: http://t.co/GcrpUKwF Q:R U pissed @Apple banned this video? #Apple #iPhone4S #Siri #F8ball"
"apple","neutral","126141628372090880","Tue Oct 18 03:44:42 +0000 2011","POLL: http://t.co/9q2Er1w9 Q:R U pissed @Apple banned this video? #Apple #iPhone4S #Siri #F8ball"
"apple","neutral","126141580682854400","Tue Oct 18 03:44:31 +0000 2011","More Twitter buzz for Apple Store: http://t.co/hLybd7uc - RT @ji_lee started out as a trip to the @apple store. turned into a spontaneou..."
"apple","neutral","126141157146238976","Tue Oct 18 03:42:50 +0000 2011","My friend @bm88 found this article on the #ios5 battery drain problem http://t.co/zMX85Fkd @apple"
"apple","neutral","126134865887363072","Tue Oct 18 03:17:50 +0000 2011","""#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/r0WYm1jX #PampersHelloApps"""
"apple","neutral","126130171404230656","Tue Oct 18 02:59:10 +0000 2011","Dear @apple, why did my #Apple ID change to my colleagues&#39; when I charged on her Mac? Now can&#39;t download or update apps. #iPhone"
"apple","neutral","126125830094061568","Tue Oct 18 02:41:55 +0000 2011","You know you've gone @Apple overboard when you misread a @Yelp review as ""iPad Thai."" #fb"
"apple","neutral","126125799744094208","Tue Oct 18 02:41:48 +0000 2011","Goodbye @Evernote, Welcome #NotesintheCloud thx @Apple"
"apple","neutral","126125182405447680","Tue Oct 18 02:39:21 +0000 2011","Will @Apple's Mac ever properly be used in the financial markets or is it purely a creatives device? Shift from IBM to Mac? #finpanther"
"apple","neutral","126124917992341504","Tue Oct 18 02:38:18 +0000 2011","But @att is ""working"" with @apple to make their iPhone say 4G RT @JFSikora: @TCPJ_Mickey I'm so glad Apple is not slinging that crap."
"apple","neutral","126122372775415808","Tue Oct 18 02:28:11 +0000 2011","started out as a trip to the @apple store. turned into a spontaneous fun evening w @MolleyMoody. we danced while trying on outfits. #girls"
"apple","neutral","126118389591711744","Tue Oct 18 02:12:21 +0000 2011","RememberiN wen @apple and @blackberry were just fruit
#nostalgia"
"apple","neutral","126113944891949056","Tue Oct 18 01:54:42 +0000 2011","@dyanna299 you mean like Muhaimin @apple.com?"
"apple","neutral","126110863550717952","Tue Oct 18 01:42:27 +0000 2011","The new @apple #find my friends app is great.... except the part where you have to log in everytime. Get back to me when this is changed..."
"apple","neutral","126110770864979968","Tue Oct 18 01:42:05 +0000 2011","One thing I want from #ios is searching in the add bar similar to what Firefox or droid phones do. But thnx for a talking Google @apple ..."
"apple","neutral","126110374549405696","Tue Oct 18 01:40:30 +0000 2011","Gee, I can't imagine that the maps app graphic from this Samsung website will help their court cases vs. @Apple: http://t.co/PmanMoAh"
"apple","neutral","126109969912311810","Tue Oct 18 01:38:54 +0000 2011","Would you look at that.. @SouthwestAir does @Apple style welcomes as well. http://t.co/t0TrFnk8 #customerappreciation #custserv"
"apple","neutral","126107127231152129","Tue Oct 18 01:27:36 +0000 2011","RT @fredbenenson: Hey @twitter and @apple, this is pretty dumb. http://t.co/kubkPO0T"
"apple","neutral","126106914684796928","Tue Oct 18 01:26:46 +0000 2011","got the new @apple update"
"apple","neutral","126105236229193728","Tue Oct 18 01:20:05 +0000 2011","A brick n mortar @Google store? Coming soon to London, US next? Copying @Apple business model? http://t.co/l4VTHsv5"
"apple","neutral","126105175294357505","Tue Oct 18 01:19:51 +0000 2011","Hey @twitter and @apple, this is pretty dumb. http://t.co/kubkPO0T"
"apple","neutral","126104490511319041","Tue Oct 18 01:17:08 +0000 2011","If the iPhone 4 case fits the 4S why is @nlevenbrown @apple buying a new one?"
"apple","neutral","126104322999197696","Tue Oct 18 01:16:29 +0000 2011","@apple store to get my phone fixed... ppl lined up for 4s http://t.co/aUHQLiVy"
"apple","neutral","126104244402126848","Tue Oct 18 01:16:09 +0000 2011","@Apple why no Macbook mirroring onto AppleTV via #Airplay?"
"apple","neutral","126102037057388544","Tue Oct 18 01:07:23 +0000 2011","@ATT just so I have this right.I pre-ordered an iphone last wk and it will be here in a month. I could buy in an @apple store today.really?"
"apple","neutral","126098699196698624","Tue Oct 18 00:54:07 +0000 2011","@apple please bring back the old Siri app for us old school iPhone 3 users!"
"apple","neutral","126095965391298560","Tue Oct 18 00:43:15 +0000 2011","Upgrading my #iPad to #iOS5. When @Apple said it could take a couple of hours to install and restore it, they weren't kidding."
"apple","neutral","126094392183357443","Tue Oct 18 00:37:00 +0000 2011","Yeah, there's no @apple twitter account."
"apple","neutral","126094029015355392","Tue Oct 18 00:35:33 +0000 2011","POLL: http://t.co/Wu6EsvT5 Q:Should @Microsoft consider making its own hardware for #Windows like @Apple does? #Microsoft #Windows #Appl ..."
"apple","neutral","126094027140513792","Tue Oct 18 00:35:33 +0000 2011","POLL: http://t.co/tZBleGaQ Q:Should @Microsoft consider making its own hardware for #Windows like @Apple does? #Microsoft #Windows #Appl ..."
"apple","neutral","126091878469869568","Tue Oct 18 00:27:01 +0000 2011","@ATTCustomerCare @att @apple I already have an ATT wireless line. Can I buy a factory unlocked iPhone 4S with my contract?"
"apple","neutral","126089815136538624","Tue Oct 18 00:18:49 +0000 2011","Lol bet that Android couldnt do that  RT @ceejay3k: I promise this iPhone been at 1% battery for the last 3 hours. I see you @apple."
"apple","neutral","126089347639427072","Tue Oct 18 00:16:57 +0000 2011","I promise this iPhone been at 1% battery for the last 3 hours. I see you @apple."
"apple","neutral","126087892580827137","Tue Oct 18 00:11:10 +0000 2011","@APPLE freaks is Siri available for Iphone 4 yet?"
"apple","neutral","126086553415057408","Tue Oct 18 00:05:51 +0000 2011","#Iphone5 can you please make The battery last longer thanks @Apple"
"apple","neutral","126081812236738560","Mon Oct 17 23:47:01 +0000 2011","Hey @apple next update can we get an emoji that's pointing the middle finger please?? Thanx!!"
"apple","neutral","126079649959772160","Mon Oct 17 23:38:25 +0000 2011","U know the @apple company are giving out 500 iPads because Steve jobs past away"
"apple","neutral","126078565346312192","Mon Oct 17 23:34:07 +0000 2011","Found out the hard way today that @webex does not work with @apple ios5 yet when you are following a link for a meeting.."
"apple","neutral","126073142107045888","Mon Oct 17 23:12:34 +0000 2011","RT @shanmoorthy: Next year is going to be really interesting in tech as @Google, @Amazon, @Facebook and @Apple vie for new growth areas  ..."
"apple","neutral","126072051118260225","Mon Oct 17 23:08:13 +0000 2011","Saw that @apple is covered with msgs 4 steve jobs. Nice to kno ppl r still saying #thankyousteve"
"apple","neutral","126071173640499200","Mon Oct 17 23:04:44 +0000 2011","iPhone 4 S now RESERVATION only, if you want to buy it in an @apple store tomorrow you have to reserve online after 9pm tonight"
"apple","neutral","126068964685135872","Mon Oct 17 22:55:58 +0000 2011","@apple must be launching a #searchengine - imminent surely. #AppleSearch #AppleCore #bigapple haha! Please be the latter"
"apple","neutral","126066994008162305","Mon Oct 17 22:48:08 +0000 2011","@FastCompany - The Great Tech War Of 2012: @Apple, @Facebook, @Google, and @Amazon duking it out - http://t.co/HXsAlzPv via @ADerricks"
"apple","neutral","126066452787773443","Mon Oct 17 22:45:59 +0000 2011","Apple sold 4 million iPhone 4S units on first weekend - Appletell: http://t.co/vs5r1oox #iPhone4S @Apple #fb"
"apple","neutral","126065983138955265","Mon Oct 17 22:44:07 +0000 2011","@SteveJobs : @Twitter overwhelmed by reaction to @Apple founder's death - Telegraph http://t.co/tqF6pjf5"
"apple","neutral","126065529684369408","Mon Oct 17 22:42:19 +0000 2011","@Apple please put the Tab button back in Pages for iPad. That hold my finger down, wait for the insert tab, then touch that for the tab. SMH"
"apple","neutral","126061182720278528","Mon Oct 17 22:25:02 +0000 2011","Apple shares hit new all-time intraday high: http://t.co/uY35rrRU #win @Apple"
"apple","neutral","126057389333020672","Mon Oct 17 22:09:58 +0000 2011","RT @FaithMcNally: @RhiannaRaee hanging @apple in tacoma listening to the beatles!"
"apple","neutral","126056940060155904","Mon Oct 17 22:08:11 +0000 2011","@RhiannaRaee hanging @apple in tacoma listening to the beatles!"
"apple","neutral","126055880394420224","Mon Oct 17 22:03:58 +0000 2011","In front of the @apple store. So many blue shirts I feel like I'm at a smurf reunion. #iPhone4S"
"apple","neutral","126054998080622593","Mon Oct 17 22:00:28 +0000 2011","A must read article on @fastcompany about @Apple, @Facebook, @Google, and @Amazon technology war in 2012  http://t.co/nxc7Wo4S"
"apple","neutral","126054145617694720","Mon Oct 17 21:57:04 +0000 2011","@cnbcfastmomey what price should I sell @apple for"
"apple","neutral","126052649475915776","Mon Oct 17 21:51:08 +0000 2011","Hey @Apple, when did you hire @TheRock to tighten the screws on the bottom cases of your MacBook Pros?  #Ouch #NiceHire"
"apple","neutral","126051375422504961","Mon Oct 17 21:46:05 +0000 2011","#SteveJobs memorial at the Leawood @Apple store. http://t.co/UVgb05G6"
"apple","neutral","126049560878526464","Mon Oct 17 21:38:51 +0000 2011","Hey @apple why is Siri not available for the Mac?"
"apple","neutral","126044185815040000","Mon Oct 17 21:17:30 +0000 2011","New phone is @apple, too bad im not going to get it till tommorrow, dont feel like driving to the mall AND GG is on tonight!!!"
"apple","neutral","126044055644807169","Mon Oct 17 21:16:59 +0000 2011","waiting for Jacob @fairview @apple storeee"
"apple","neutral","126042506717704192","Mon Oct 17 21:10:50 +0000 2011","RT @DJTREBEL1: #fail i guess @apple didnt notify these clowns that the iPhone5 isnst out yet.... http://t.co/2yCDNt1B"
"apple","neutral","126041773356232704","Mon Oct 17 21:07:55 +0000 2011","#fail i guess @apple didnt notify these clowns that the iPhone5 isnst out yet.... http://t.co/2yCDNt1B"
"apple","neutral","126041570876203009","Mon Oct 17 21:07:06 +0000 2011","#Win an @Apple iPod Touch from @Mommy_gaga, get the @Pampers Hello World Baby Memories App! http://t.co/nDRpciY9 #PampersHelloApps"
"apple","neutral","126040050441011200","Mon Oct 17 21:01:04 +0000 2011","iPhone 4S First Weekend Sales Top Four Million: http://t.co/Dm4acTYv via @Apple themselves. Big sales for the new phone."
"apple","neutral","126031463647944704","Mon Oct 17 20:26:57 +0000 2011","@WIREDInsider beautiful, yes. though it simply reminds me of @apple's spinning wheel of death. clock, reinvented: http://t.co/tJcJAqfl"
"apple","neutral","126030091892432896","Mon Oct 17 20:21:30 +0000 2011","Dear @apple: Integrated tweeting in ios5 RAWKS. Plz consider adding @ and # lookup like @twitter app. Thx! http://t.co/5uHsTEPz"
"apple","neutral","126022527578406912","Mon Oct 17 19:51:26 +0000 2011","Easiest way to use Evernote with iPhone 4S Siri. Just tell Siri to Email Evernote and say your note. @evernote @apple #evernote #siri"
"apple","neutral","126021436149211136","Mon Oct 17 19:47:06 +0000 2011","@Apple sells record 4M #iPhone4S phones in first 3 days!"
"apple","neutral","126019432194650113","Mon Oct 17 19:39:08 +0000 2011","@brady I am surprised @apple did not think of/anticipate that......"
"apple","neutral","126018538531061760","Mon Oct 17 19:35:35 +0000 2011","#iMessage is here wid iOS5 RIP #BBM @cultofmac @apple"
"apple","neutral","126017643747606528","Mon Oct 17 19:32:02 +0000 2011","It's a good thing @apple has not came out with an iCar because I would be in line for one and im sure it would be expensive"
"apple","neutral","126016494701256704","Mon Oct 17 19:27:28 +0000 2011","RT @carlmilner: RT @petapixel: iPhone 4S vs Canon 5D Mark II - A side-by-side comparison of 1080p HD video: http://t.co/qMyMIV7z &lt;&lt ..."
"apple","neutral","126016405085757440","Mon Oct 17 19:27:06 +0000 2011","The iPhone update has segregated my contacts between iPhone users and non-iPhone users. They just had to call out those non-users @apple"
"apple","neutral","126014643826208768","Mon Oct 17 19:20:06 +0000 2011","@apple @internode #icloud #ios5 #piracy omg no wonder ive used all my downloads!!"
"apple","neutral","126014214467895297","Mon Oct 17 19:18:24 +0000 2011","@apple Iphone's & Ipad's beautiful technology but alltogether mainly a marketing platform. It's obscure is'nt it? Apple lost it's touch."
"apple","neutral","126014102379302912","Mon Oct 17 19:17:57 +0000 2011","@JarjarTee @apple That's really good. Makes you happy to pay the infamous @apple tax :)"
"apple","neutral","126013626426466304","Mon Oct 17 19:16:04 +0000 2011","Hall Pass had me rolling...... @Apple bee's lookin for nookie really"
"apple","neutral","126012833128390656","Mon Oct 17 19:12:55 +0000 2011","@hanrahan52 @apple Don't say things you can't take back, Joel."
"apple","neutral","126012515019784192","Mon Oct 17 19:11:39 +0000 2011","@coatgal @apple considering his circumstances - suffering faults on/off for long periods -They replaced his phone with a new as a  goodwill"
"apple","neutral","126012034545496065","Mon Oct 17 19:09:44 +0000 2011","@coatgal @apple Paul had a chat with an advisor explained the problem : cost £120 repair !!
BUT wait for it , drumroll . . . ."
"apple","neutral","126012004312956928","Mon Oct 17 19:09:37 +0000 2011","#Steve #Jobs #Tribute iPhone 4S Cases Now Available #iphonecases
http://t.co/2hyurIiq
#stevejobstributecases
@ikaveri @iamsrk @apple"
"apple","neutral","126011120694726656","Mon Oct 17 19:06:07 +0000 2011","@coatgal had a really interestng experience up in the @Apple store though, Paul was with me up there, faulty #iphone4 - but out of warranty"
"apple","neutral","126010471202566144","Mon Oct 17 19:03:32 +0000 2011","@apple @appstore @mac @iOs @Ipad @siri Will siri be available for iPad 2?"
"apple","neutral","126009386022879232","Mon Oct 17 18:59:13 +0000 2011","Can this ho Siri update your tweets? cc: @apple @iPhone_News"
"apple","neutral","126008776322064384","Mon Oct 17 18:56:48 +0000 2011","@Apple's Success is Also #Google's Gain as #Mobile #Advertising Balloons http://t.co/0400ynQY"
"apple","neutral","126007705600135168","Mon Oct 17 18:52:32 +0000 2011","@_alastair w/ respect, the old alternatives were talking to a computer in india or the geek squad. @apple does a pretty great job."
"apple","neutral","126006572420833282","Mon Oct 17 18:48:02 +0000 2011","@jackiestone1 yes! Tech peeps talk so much about algorithms, but tech should always tie back to people. @apple proves this #imediasummit"
"apple","neutral","126006349959135232","Mon Oct 17 18:47:09 +0000 2011","The great tech battle ft @facebook @amazon @apple and more http://t.co/ws4lWWXy via @fastcompany"
"apple","neutral","126004552557273088","Mon Oct 17 18:40:01 +0000 2011","Another shrewd business model move by @Amazon http://t.co/OQJRRYFq Rooting for the dark horse in the @facebook @google @apple war? #tech"
"apple","neutral","126003746135224320","Mon Oct 17 18:36:48 +0000 2011","RT @Apple sells 4 million iPhone 4S in 3 days http://t.co/vElmtzNS via @reuters"
"apple","neutral","126003567315255296","Mon Oct 17 18:36:06 +0000 2011","Flowers & Apples shower the Santa Monica @Apple store in honor of #SteveJobs http://t.co/xGf60gMs"
"apple","neutral","126001989309054976","Mon Oct 17 18:29:49 +0000 2011","is it me or @blackberry is begging ppl not to go @apple #iphone http://t.co/X3gdBUyK"
"apple","neutral","126001758853009409","Mon Oct 17 18:28:55 +0000 2011","Do people loved Steve? Check out this photo from @Apple store http://t.co/jIqBGghC"
"apple","neutral","126000843798491136","Mon Oct 17 18:25:16 +0000 2011","RT @petapixel: iPhone 4S vs Canon 5D Mark II - A side-by-side comparison of 1080p HD video: http://t.co/qMyMIV7z &lt;&lt;@apple Wow!!"
"apple","neutral","125999022908510209","Mon Oct 17 18:18:02 +0000 2011","Why @Apple so valuable, good analysis of trended profits, iOS vs. Microsoft: Comparing the bottom lines  http://t.co/k9qst4R4 via @asymco"
"apple","neutral","125998732046123009","Mon Oct 17 18:16:53 +0000 2011","@audrievv @apple You can still use  #MobileMe webhosting (with or without #iWeb) after converting to #iCloud."
"apple","neutral","125996412252078080","Mon Oct 17 18:07:40 +0000 2011","http://t.co/48emAEID #SteveJobs memorial @Apple #Boylston"
"apple","neutral","125996330500890624","Mon Oct 17 18:07:20 +0000 2011","I am now the proud owner of @apple tv thanks to big bro @steveeadie and family!!"
"apple","neutral","125994997609803776","Mon Oct 17 18:02:02 +0000 2011","RT @robertoafelipe: @apple predicts #Siri in 1987 in video, the video is staged for September 2011 http://t.co/tFNRP3MD"
